m1,m2,th,v0,lHS,lS,mu3,Tc,xic,Tc_Test,xic_Test,Tn,status,error_msg
125.2,50.0,0.0,246.22,0.2782559402207126,0.1321510542642156,0.0,,,,,,no_transition,
125.2,50.0,0.0,246.22,0.2782559402207126,0.1764541879883799,0.0,110.31147637724985,1.843037078864131,110.31147637724985,1.843037078864131,109.19019094966636,Nucleation_FOPT,
125.2,14.545454545454549,0.0,246.22,0.0215443469003188,0.000975751816663,0.0,108.43061086970357,1.9146763648260883,108.43061086970357,1.9146763648260883,104.54149767503505,Nucleation_FOPT,
125.2,19.090909090909093,0.0,246.22,0.0215443469003188,0.0004582543166281,0.0,113.21158110493015,1.7780452528062554,113.21158110493015,1.7780452528062554,78.18002206647854,Nucleation_FOPT,
125.2,19.090909090909093,0.0,246.22,0.0774263682681127,0.0140921528083855,0.0,96.02788414625597,0.9184043112795813,96.02788414625597,0.9184043112795813,95.80076652844886,Nucleation_FOPT,
125.2,23.63636363636364,0.0,246.22,0.0215443469003188,6.282680946049958e-05,0.0,,,,,,timeout,exceeded 30s
125.2,23.63636363636364,0.0,246.22,0.0215443469003188,0.0002105604886358,0.0,140.39173145622775,1.0345739635810798,,,,error,KeyError: np.float64(151.3820195889277)
125.2,23.63636363636364,0.0,246.22,0.0774263682681127,0.0117320700327691,0.0,95.74632209663548,2.3070026451479313,,,,error,ValueError: The function value at x=2.149909412823074e+307 is NaN; solver cannot continue.
125.2,23.63636363636364,0.0,246.22,0.2782559402207126,0.1305480150833724,0.0,10.267270106351233,23.98015209294062,,,,error,ValueError: The function value at x=1.2611700918931263e+308 is NaN; solver cannot continue.
125.2,23.63636363636364,0.0,246.22,0.2782559402207126,0.1636884440194075,0.0,74.17050112324407,1.0705331847302195,,,,error,ValueError: The function value at x=2.461108321811057e+307 is NaN; solver cannot continue.
125.2,28.181818181818183,0.0,246.22,0.0774263682681127,0.0091271036803631,0.0,97.72347571842178,2.2414964124818173,97.72347571842178,2.2414964124818173,79.57115928660572,Nucleation_FOPT,
125.2,28.181818181818183,0.0,246.22,0.2782559402207126,0.1550871215629834,0.0,73.79485590744241,3.1931340288310692,73.79485590744241,3.1931340288310692,70.71000197428025,Nucleation_FOPT,
125.2,32.727272727272734,0.0,246.22,0.0774263682681127,0.0064373781825925,0.0,100.44361562797636,2.1539185348641388,100.44361562797636,2.1539185348641388,57.69081312756856,Nucleation_FOPT,
125.2,32.727272727272734,0.0,246.22,0.0774263682681127,0.0120954044719008,0.0,120.40715431970239,1.5748837065124208,120.40715431970239,1.5748837065124208,116.78789918294984,Nucleation_FOPT,
125.2,32.727272727272734,0.0,246.22,0.2782559402207126,0.1452374745930299,0.0,74.64615955667917,3.1513616336620434,,,,Trapped_FOPT,
125.2,37.27272727272727,0.0,246.22,0.0774263682681127,0.007741557156237,0.0,124.01749164313712,1.477581040153276,,,,Trapped_FOPT,
125.2,37.27272727272727,0.0,246.22,0.2782559402207126,0.1342685129757943,0.0,75.64343853023911,3.103310328735919,,,,Trapped_FOPT,
125.2,41.81818181818182,0.0,246.22,0.0774263682681127,0.0016744832808921,0.0,111.58160358311429,1.8205255977115322,,,,Trapped_FOPT,
125.2,41.81818181818182,0.0,246.22,0.0774263682681127,0.0037230229526039,0.0,129.81004886621656,1.3218241982392356,129.81004886621656,1.3218241982392356,103.89582030764652,Nucleation_FOPT,
125.2,41.81818181818182,0.0,246.22,0.0774263682681127,0.0082777177077759,0.0,137.31164574465373,1.115103367343505,137.31164574465373,1.115103367343505,133.54105893560453,Nucleation_FOPT,
125.2,41.81818181818182,0.0,246.22,0.2782559402207126,0.1223308641276481,0.0,76.79824599169314,3.0488384600882092,76.79824599169314,3.0488384600882092,53.02258605096223,Nucleation_FOPT,
125.2,41.81818181818182,0.0,246.22,0.2782559402207126,0.1590721086514769,0.0,95.16595100805326,2.3170722343240553,,,,error,ValueError: The function value at x=1.4587857088957434e+308 is NaN; solver cannot continue.
125.2,46.36363636363637,0.0,246.22,0.2782559402207126,0.1095980049525711,0.0,78.12750825758614,2.9876949910722477,78.12750825758614,2.9876949910722477,39.69594117938477,Nucleation_FOPT,
125.2,46.36363636363637,0.0,246.22,0.2782559402207126,0.1444865154934205,0.0,96.71820992490473,2.2652479112424575,,,,error,ValueError: The function value at x=1.4721330350908608e+308 is NaN; solver cannot continue.
125.2,50.909090909090914,0.0,246.22,0.2782559402207126,0.0962678682034034,0.0,,,,,,no_transition,
125.2,50.909090909090914,0.0,246.22,0.2782559402207126,0.1289870722897232,0.0,98.48435313679985,2.207411932371184,,,,error,KeyError: np.float64(111.79177609023145)
125.2,55.45454545454546,0.0,246.22,0.2782559402207126,0.0825649672490534,0.0,81.42480750950678,2.84276844572636,,,,Trapped_FOPT,
125.2,55.45454545454546,0.0,246.22,0.2782559402207126,0.1127707156090046,0.0,100.49403189855244,2.1430306579926914,100.49403189855244,2.1430306579926914,83.2624989672223,Nucleation_FOPT,
125.2,55.45454545454546,0.0,246.22,0.2782559402207126,0.1540270010718472,0.0,112.71342544406131,1.7747973012220841,112.71342544406131,1.7747973012220841,108.48077490393095,Nucleation_FOPT,
125.2,10.0,0.0,246.22,0.0071968567300115,6.191104720525609e-05,0.0,104.8664900861176,2.021446097973843,104.8664900861176,2.021446097973843,71.92989792378127,Nucleation_FOPT,
125.2,10.0,0.0,246.22,0.0163789370695406,0.0005864317151955,0.0,95.90108658635403,2.3053872988544377,95.90108658635403,2.3053872988544377,93.9027317399093,Nucleation_FOPT,
125.2,13.571428571428571,0.0,246.22,0.0071968567300115,6.114699518013891e-06,0.0,,,,,,timeout,exceeded 30s
125.2,13.571428571428571,0.0,246.22,0.0071968567300115,1.5396541890173768e-05,0.0,136.45434759113368,1.14848167126995,136.45434759113368,1.14848167126995,53.88271015834308,Nucleation_FOPT,
125.2,13.571428571428571,0.0,246.22,0.0071968567300115,3.876780886411785e-05,0.0,140.88872891231586,1.0223567921112986,,,,error,KeyError: np.float64(148.09602134383653)
125.2,13.571428571428571,0.0,246.22,0.0163789370695406,0.000376458224444,0.0,118.11411298157546,0.0,,,,FOPT,
